month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202106,46204,"indianapolis, in",,379900,0,-0.0479,65,-0.0299,0.5476,92.5,0.101190476,0.321428571,16,0,3,0,,,20,0.25,0.6667,13,0.4444,0.3,281.0768013,0,0.0113,1538,-0.016,-0.0093,633819.3726,-0.0012,0.0335,78,0.0263,0.5,0.2,0.0657,-0.0381
202106,81524,"loma, co",,925000,-0.0053,0.1577,13,0,0,90.5,-0.016304348,-0.142180095,4,-0.6667,0,0,,,8,1,,11,-0.0833,0.8333,348.1674383,0.061,0.2337,2592,0,0.2908,1021692.176,0.0161,0.3054,24,-0.04,0.2632,0.846153846,-0.0769,0.3846
202106,77331,"coldspring, tx",*,330000,0.179,0.1379,25,0.087,,50.5,-0.064814815,-0.422857143,16,1,0.3333,0,,,4,-0.5,-0.6667,29,0,0.16,174.5498945,0.0477,0.2839,1754,0.099,-0.0865,395618.9677,0.1553,0.0552,54,0.0385,-0.3647,1.16,-0.1009,0.7433
202106,44281,"wadsworth, oh",*,284950,0.018,0.0179,29,0.1154,-0.1714,31.5,-0.394230769,,36,-0.1,0.2857,0,,,8,,0,69,0.0299,0.3529,124.0615553,0.0118,0.0267,2202.5,0.0671,-0.0185,380772.2687,0.0614,0.0592,98,0.0538,0.1395,2.379310345,-0.1976,0.9222
202106,40299,"louisville, ky",,384900,-0.0836,0.0292,38,0.0857,-0.5065,19.5,0.147058824,-0.458333333,64,0.3333,0.1429,0,,,8,1,-0.6667,107,0.0288,-0.3007,159.0065625,-0.0381,0.004,2654.5,0.021,0.2295,500970.0179,0.072,0.1213,145,0.0432,-0.3696,2.815789474,-0.1556,0.8288
202106,57039,"lennox, sd",,229900,0.0218,0.1501,17,0.1333,0.3077,29,0.115384615,-0.520661157,4,-0.6667,0,0,,,0,,,0,,,139.05832,0.3254,0.1542,1922,0.001,-0.0026,281651.3158,0.1566,0.1058,17,0.1333,0.3077,0,0,0
202106,2920,"cranston, ri",,337400,0.0227,0.0903,25,-0.0741,-0.4444,30,-0.166666667,-0.240506329,36,0.125,0.125,0,,,8,1,0,73,0.0429,0.1774,231.5979816,-0.0003,0.0997,1376,0.0496,-0.0157,381817.3226,0.0497,0.1956,98,0.0103,-0.0841,2.92,0.3274,1.5422
202106,29229,"columbia, sc",*,257450,0.0508,0.1573,43,0.1026,-0.5521,4.5,-0.1,,92,0.2105,0.4375,4,-0.6667,0,0,-1,-1,3,0.5,0,113.0919025,-0.0068,0.223,2392,0.0873,-0.0247,325213.6204,0.1858,0.2982,46,0.122,-0.5354,0.069767442,0.0185,0.0385
202106,6031,"falls village, ct",*,795000,0,0.7671,15,-0.1176,,218.5,0.26300578,,4,,,0,,,0,,-1,4,,,254.2177028,-0.0041,0.2941,3012,0.3199,0.3199,1030406.25,0.0129,0.2769,19,0.1176,-0.0952,0.266666667,0.2667,0.2667
202106,8831,"monroe township, nj",*,474949.5,0.0105,0.0062,184,0.4264,,25.5,0.416666667,-0.514285714,160,0.0811,-0.1667,0,,-1,20,0.25,-0.75,309,1.6638,2.09,207.3968001,0.0277,0.1061,1598.5,0.0104,-0.0636,544483.3754,-0.0218,0.1025,493,1.0122,0.0764,1.679347826,0.7801,1.4
202106,45014,"fairfield, oh",,210000,0.1545,-0.0115,13,0.625,-0.4091,20,-0.333333333,-0.215686275,24,0.2,0,0,,,0,,-1,78,0.1304,-0.1959,123.649033,-0.0633,0.2443,1743,0.2522,0.0609,237200.5882,0.149,0.078,91,0.1818,-0.2353,6,-2.625,1.5909
202106,62454,"robinson, il",,115000,-0.1147,-0.0275,61,0.0517,-0.2989,79,-0.336134454,-0.559888579,16,0.3333,0.3333,0,,,8,1,-0.3333,1,-0.75,-0.8,69.35036946,-0.0014,0.0934,1225,0.0141,0.0208,141058.5166,-0.0852,0.0372,62,0,-0.3261,0.016393443,-0.0526,-0.0411
202106,98816,"chelan, wa",*,284000,0.1008,,36,0.0588,,55,-0.592592593,,28,2.5,-0.125,0,,,0,,-1,30,0.25,0.3043,206.3635611,0.5055,-0.3058,397,0.4229,-0.6391,526818.5242,0.3017,0.0455,66,0.1379,-0.5541,0.833333333,0.1275,0.6493
202106,2459,"newton center, ma",,1944000,0.1115,0.0514,27,-0.129,-0.4375,28.5,0.9,-0.095238095,20,-0.4444,-0.4444,0,,,16,1,0.3333,5,-0.2857,-0.1667,518.4969596,0.0027,0.145,3944,0.1285,-0.034,2172483.837,-0.0888,0.1114,32,-0.1579,-0.4074,0.185185185,-0.0406,0.0602
202106,47111,"charlestown, in",,297592,-0.055,0.1908,48,0.0909,-0.25,39.5,0.097222222,-0.193877551,20,0,-0.1667,8,1,,8,-0.3333,-0.3333,1,-0.5,-0.5,161.1674955,0.0049,0.14,1730,-0.1027,-0.0237,298639.5897,-0.0167,0.1096,49,0.0652,-0.2576,0.020833333,-0.0246,-0.0104
202106,77590,"texas city, tx",,214700,0.1934,0.0512,35,0.25,-0.2857,34.5,0.112903226,-0.028169014,24,0.2,-0.1429,0,,,12,0.5,-0.25,49,0.1667,0,129.0309915,0.0552,0.1267,1952,0,0.0489,298411.5054,0.1001,0.3122,84,0.2,-0.1429,1.4,-0.1,0.4
202106,57064,"tea, sd",,318000,0,0.2475,43,0.0238,-0.14,71.5,0.349056604,0.3,16,1,1,0,,,0,,-1,0,,,176.6077326,0.018,0.3322,1609,0,-0.0996,330402.5939,0.0307,0.1652,43,0.0238,-0.14,0,0,0
202106,30656,"monroe, ga",*,359950,-0.0979,0.0911,62,0.2653,-0.5407,29.5,-0.313953488,,68,0.2143,0.5455,0,,-1,20,1.5,-0.4444,118,-0.0167,0.0536,140.3783996,0.0118,0.2287,1964,-0.0865,-0.2263,492296.2649,0.0795,0.2076,180,0.0651,-0.2713,1.903225806,-0.5458,1.0736
202106,99202,"spokane, wa",,307500,-0.0016,0.025,17,-0.1053,-0.4138,28.5,-0.080645161,-0.22972973,24,-0.1429,0.2,0,,,4,,-0.5,50,-0.1071,0,201.2629418,0.0899,0.3268,1824.5,0.118,0.0507,415551.9093,0.0348,0.1842,67,-0.1067,-0.1519,2.941176471,-0.0062,1.217
202106,22932,"crozet, va",*,592170,0.0038,,46,-0.0417,,50,-0.122807018,,40,0.6667,1,8,-0.3333,1,0,-1,-1,142,-0.034,0.3654,231.2528189,-0.022,0.1577,2299,0,-0.0689,622701.5132,0.0395,0.1543,188,-0.0359,-0.2101,3.086956522,0.0245,2.3108
202106,83263,"preston, id",*,827000,-0.1688,,14,0.1667,-0.3636,47,-0.040816327,-0.235772358,4,0,-0.5,0,,,0,,-1,17,-0.1053,-0.15,210.5384053,0.3343,0.7476,3327,-0.4733,-0.1232,868567.8571,-0.0509,0.3966,31,0,-0.2619,1.214285714,-0.369,0.3052
202106,95111,"san jose, ca",,849500,-0.0455,-0.0443,16,0.0667,-0.3846,17,-0.451612903,-0.276595745,28,0.1667,0,0,,,0,,,37,-0.1778,0.3704,628.4366792,0.1189,0.1366,1389,0.0312,-0.0972,826979.2933,0.0187,-0.0524,53,-0.1167,0,2.3125,-0.6875,1.274
202106,55115,"saint paul, mn",,682450,0.0499,0.2545,13,0.1818,-0.5185,42,0.5,-0.142857143,16,0,1,0,,,0,-1,-1,20,0.3333,0.1111,234.0020885,0.1076,0.2944,2817.5,-0.0394,-0.0214,763378.6615,0.0803,0.2398,33,0.2692,-0.2667,1.538461538,0.1748,0.8718
202106,78043,"laredo, tx",*,179500,0.0945,0.1289,17,0.0625,-0.575,30,-0.464285714,,4,-0.6667,-0.5,0,,,0,,,0,,-1,98.50272332,-0.0157,-0.0002,1504,0.0488,-0.0722,163164.7826,-0.0126,-0.0878,17,0.0625,-0.5854,0,0,-0.025
202106,98626,"kelso, wa",,387500,0.2109,0.2402,25,0.1364,-0.5098,33,0.571428571,-0.29787234,40,-0.2308,0.25,24,1,2,8,0,-0.5,77,0.0694,0.75,229.1781233,-0.042,0.2408,1887.5,0.2517,-0.0202,453572.9808,0.2879,0.1665,102,0.0851,0.0737,3.08,-0.1927,2.2173
202106,34108,"naples, fl",*,1112000,-0.0447,,92,-0.0891,,44,-0.022222222,,60,-0.0625,-0.2857,0,-1,-1,24,-0.25,-0.6667,184,-0.193,0.7864,604.3081115,0.1084,0.3109,1755,-0.1355,-0.0102,2380428.32,0.1224,0.5719,276,-0.1611,-0.5036,2,-0.2574,1.7726
202106,13152,"skaneateles, ny",,1074450,0.8689,0.8367,30,0.1111,-0.4737,74.5,-0.06875,0.006756757,12,0,-0.5,0,,,4,0,-0.5,25,-0.0385,-0.1935,407.9931973,0.3456,0.7878,2419,-0.1452,-0.0092,2456593.107,0.1089,0.6412,55,0.0377,-0.375,0.833333333,-0.1296,0.2895
202106,89002,"henderson, nv",*,433450,0.0839,,54,-0.0847,-0.5046,18,-0.142857143,-0.485714286,68,0.2143,0.2143,0,-1,-1,12,2,-0.7,0,,,206.11926,-0.0095,0.1455,2061.5,0.0443,0.0302,517811.9262,-0.0608,0.2226,54,-0.0847,-0.5046,0,0,0
202106,16648,"hollidaysburg, pa",*,244950,0.0423,,27,0,,81.5,0.21641791,,12,0,-0.4,0,,,4,-0.5,-0.8,7,-0.125,0.75,83.25857096,0.0037,0.0741,1618,0.0106,0.109,319183.4044,0.0657,0.1282,34,-0.0286,-0.5342,0.259259259,-0.037,0.2013
202106,47374,"richmond, in",*,88725,0.0451,,72,0.0909,-0.2653,24,-0.593220339,,68,0.4167,0.2143,4,,,12,0.5,,105,0.0096,0.0606,64.32133838,-0.073,-0.0254,1549,0.1629,-0.0586,167334.817,0.0104,0.0711,177,0.0412,-0.1015,1.458333333,-0.1174,0.4481
202106,2081,"walpole, ma",,519450,-0.0106,0.0024,18,0,-0.5714,17,0.0625,-0.795180723,24,-0.25,-0.25,0,,,4,,-0.6667,6,-0.3333,-0.5,320.3399586,-0.0842,0.0988,1470,0,-0.1896,570093.404,-0.0652,-0.1459,24,-0.1111,-0.5556,0.333333333,-0.1667,0.0476
202106,60466,"park forest, il",*,110000,-0.005,0.3968,35,-0.186,,53,-0.530973451,-0.320512821,40,0.25,0.6667,0,-1,,0,,-1,82,0.2813,0.0789,79.05544148,0.0162,0.2519,1170,-0.025,-0.0064,116493.5557,0.0539,0.1743,117,0.0935,-0.2822,2.342857143,0.8545,1.4693
202106,37760,"jefferson city, tn",*,312450,0.0418,0.0778,14,-0.3636,,55,0.833333333,-0.45,8,-0.3333,-0.3333,0,,,0,-1,-1,43,0.075,0.1026,144.4193056,-0.0597,0.1694,1829,0.0978,-0.1637,341164.1042,-0.1171,-0.0242,57,-0.0806,-0.1972,3.071428571,1.2532,1.8527
202106,12428,"ellenville, ny",,262400,0.05,0.2092,50,0.25,-0.2308,258,-0.348484848,2.329032258,4,-0.6667,-0.8,0,,,8,1,0,20,-0.0476,0.1765,136.8887134,0.0036,0.0439,1626,0.0811,0.0733,309651.2394,0.0228,0.3446,70,0.1475,-0.1463,0.4,-0.125,0.1385
202106,46237,"indianapolis, in",,224500,0.0925,-0.0443,21,0.4,-0.4474,28.5,-0.136363636,-0.321428571,44,0.1,0.5714,0,,,12,2,0,95,-0.0865,-0.1364,127.549096,-0.0034,0.0973,1764.5,-0.0294,-0.0836,250113.2353,0.0425,-0.0743,116,-0.0252,-0.2162,4.523809524,-2.4095,1.6291
202106,72834,"dardanelle, ar",,192250,0.0308,0.1652,17,0.1333,0,38,-0.486486486,-0.606217617,8,0,0,0,,,0,-1,,16,0.1429,0,87.33939821,-0.0244,0.0043,1950,0.001,0.0575,175660.9805,-0.0922,-0.0325,33,0.1379,0,0.941176471,0.0078,0
202106,11432,"jamaica, ny",*,391000,-0.1311,-0.4569,113,-0.0583,,78.5,0.075342466,-0.356557377,32,0.3333,1,0,,,16,-0.3333,1,20,0.1111,-0.6875,0,,-1,0,,-1,688762.3214,-0.0551,-0.1979,133,-0.0362,-0.2486,0.17699115,0.027,-0.3894
202106,55731,"ely, mn",*,245000,0.0251,-0.0786,67,-0.029,,40,0.428571429,,28,-0.4167,0.4,0,,,4,0,-0.5,53,0.8276,0.5143,244.3181818,0.2832,0.0942,1542.5,0.0601,0.2582,498165.1309,-0.0119,0.201,120,0.2245,-0.1781,0.791044776,0.3708,0.4757
202106,99669,"soldotna, ak",,349900,-0.0912,0.1379,33,0.1379,-0.5217,25,-0.358974359,-0.504950495,24,0.2,-0.3333,0,,,8,0,-0.3333,0,,,185.7311321,0.0032,0.1342,1832,0.0701,-0.0448,425563.125,-0.064,0.2324,33,0.1379,-0.5217,0,0,0
202106,41048,"hebron, ky",,532279.5,-0.0347,0.2138,19,0.0556,-0.1739,30,-0.142857143,-0.117647059,20,0,0.6667,0,,,4,0,-0.6667,65,0.0156,0.5476,105.9272405,-0.0532,-0.1778,3454,0.1207,0.1229,520086.0338,-0.0068,0.0263,84,0.0244,0.2923,3.421052632,-0.1345,1.595
202106,51106,"sioux city, ia",,209475,-0.028,-0.157,32,0.1852,-0.4483,30,1.142857143,-0.449541284,32,0,0.3333,0,,,4,0,-0.6667,28,-0.0345,-0.0968,119.9762896,-0.0224,0.0262,1786,-0.01,-0.0686,239699.0996,-0.0914,-0.1735,60,0.0714,-0.3258,0.875,-0.1991,0.3405
202106,46143,"greenwood, in",,347400,-0.0071,0.0986,32,0.3913,-0.6559,32,-0.179487179,-0.412844037,68,0.7,0.1333,0,,,4,,-0.9231,137,-0.0072,-0.1595,134.6832401,0.0143,0.2133,2575.5,-0.0117,-0.1841,447793.2813,-0.0545,0.1283,169,0.0497,-0.3398,4.28125,-1.7188,2.5286
202106,80209,"denver, co",*,899000,-0.0436,,58,0.0175,,30,-0.189189189,,60,-0.2105,0.0714,0,-1,,24,2,-0.6,73,0,0,477.4724396,-0.0169,0.1403,1894,0.0774,-0.2236,1752471.016,0.0022,0.389,131,0.0077,-0.2995,1.25862069,-0.0221,0.6183
202106,7424,"little falls, nj",*,449000,-0.002,0.0217,79,-0.0247,,25,0.086956522,-0.275362319,68,0.2143,0,0,,,4,-0.5,-0.8,24,0.5,,0,,,0,,,462384.8377,0.0109,-0.0335,103,0.0619,-0.1488,0.303797468,0.1063,0.3038
202106,37665,"kingsport, tn",*,103950,-0.133,,13,0.8571,0.3,23.5,0.068181818,-0.720238095,8,0,1,0,,,8,,1,11,0.2222,0,110.1266676,-0.0034,0.7042,1001,-0.1311,-0.1665,128433.9593,-0.0807,0.7215,24,0.5,0.1429,0.846153846,-0.4396,-0.2538
202106,90013,"los angeles, ca",,572500,-0.0442,0.0133,65,0.2745,0.25,74.5,-0.255,-0.128654971,24,0.5,1,0,,,4,0,0,10,-0.1667,0.25,690.7692308,0.0512,-0.0165,860,-0.0444,-0.0337,691100.1902,-0.0168,0.0017,75,0.1905,0.25,0.153846154,-0.0814,0
202106,34602,"brooksville, fl",,258950,-0.1339,0.0617,23,0.7692,-0.4773,36,-0.357142857,-0.454545455,12,-0.25,0,0,,,4,,0,46,-0.1636,-0.08,181.0907791,0.0358,0.3296,1629,-0.1142,-0.1376,513603.463,-0.2434,0.3387,69,0.0147,-0.266,2,-2.2308,0.8636
202106,85021,"phoenix, az",*,529500,0.1767,-0.0212,33,0.65,-0.4407,22,-0.153846154,,44,0.375,0.5714,0,,,16,1,-0.5556,46,-0.2333,-0.303,275.7873921,0.0461,0.2109,1902,0.0079,-0.2127,742009.572,-0.0727,0.2219,79,-0.0125,-0.368,1.393939394,-1.6061,0.2753
202106,93923,"carmel, ca",,2812500,0.0063,0.2255,45,-0.0426,-0.6186,49.5,0.2375,-0.478947368,32,0.3333,-0.2,0,,,4,0,-0.8571,43,0.075,0.075,986.8421053,-0.027,0.1998,2636.5,-0.0122,0.0475,4090292.453,-0.0283,0.2037,88,0.0115,-0.443,0.955555556,0.1045,0.6166
202106,32136,"flagler beach, fl",*,459750,-0.0402,0.1025,45,-0.1964,,36,0.24137931,,16,-0.6667,-0.5556,0,-1,,16,0,-0.5556,61,0.1731,0.3864,332.5591216,0.0216,0.349,1356,-0.0899,-0.1821,565333.7464,-0.1832,0.1575,106,-0.0185,-0.4508,1.355555556,0.427,1.0603
202106,57013,"canton, sd",,233000,0,0.2513,21,-0.125,-0.1923,39,0.054054054,-0.037037037,8,-0.3333,0,0,,,0,,,0,,,138.2856355,0.0541,0.4712,1623.5,-0.0517,-0.1817,318987.3043,0.1482,0.4823,21,-0.125,-0.1923,0,0,0
202106,45891,"van wert, oh",*,192450,0.4815,0.4861,14,-0.0667,,25.5,0.59375,-0.49,12,-0.4,0.5,0,,,0,-1,-1,34,-0.0286,0.1724,120.7277959,0.3871,0.7015,1715,0.1165,-0.1382,288979.2857,0.2756,0.4802,48,-0.04,-0.1864,2.428571429,0.0952,1.4619
202106,99801,"juneau, ak",,440950,-0.0199,0.0375,35,0.25,-0.507,33.5,-0.33,-0.468253968,32,0.1429,0.6,0,,,8,,-0.3333,76,-0.013,-0.038,259.6192587,-0.0087,0.1064,1625.5,-0.0208,0.0031,498655.4826,-0.0054,0.1579,111,0.0571,-0.26,2.171428571,-0.5786,1.0588
202106,48617,"clare, mi",,179900,-0.0531,0.4289,16,0.6,-0.3043,41,-0.316666667,-0.622119816,4,0,,0,,,0,,-1,5,-0.375,-0.5455,108.1840312,-0.2062,0.3451,1691.5,-0.106,0.1464,301961.4706,0.2823,1.1976,21,0.1667,-0.3824,0.3125,-0.4875,-0.1658
202106,21222,"dundalk, md",,200000,-0.0476,0.1768,59,0.2553,-0.2338,28.5,0.017857143,-0.25974026,76,0.1875,0.7273,0,-1,,24,0.5,-0.1429,126,0.156,4.7273,162.2176512,0.0454,0.1699,1224,-0.0585,-0.0053,215503.2247,-0.1125,0.0751,185,0.1859,0.8687,2.13559322,-0.1836,1.8499
202106,12309,"schenectady, ny",,359450,-0.09,0.0197,57,0.2391,-0.4184,45.5,0.421875,-0.116504854,60,0.25,0.0714,0,-1,,12,0.5,-0.7,167,0.0245,0.2014,165.442976,-0.0739,0.0992,2276,0.0053,0.0222,426625.9896,-0.0267,0.1507,224,0.0718,-0.0549,2.929824561,-0.6137,1.5115
202106,49071,"mattawan, mi",,329900,-0.0152,-0.1732,18,0.5,-0.28,30,-0.473684211,-0.571428571,20,0.6667,1.5,0,,,4,,0,38,0,0.3571,167.6746084,0.044,0.3135,2300,-0.0389,-0.0811,390389.2361,-0.111,-0.1505,56,0.12,0.0566,2.111111111,-1.0556,0.9911
202106,77423,"brookshire, tx",,367250,0.0201,0.1924,74,0.0571,-0.2952,45.5,-0.107843137,-0.010869565,56,0.2727,1.3333,12,-0.5714,-0.25,12,2,-0.6667,149,0.2016,0.6556,156.6911396,0.048,0.2755,2504,0,-0.0382,402930.0729,0.0481,0.2229,223,0.1495,0.1436,2.013513514,0.2421,1.1564
202106,23237,"richmond, va",,287127.5,-0.0065,0.0577,14,-0.2632,-0.5882,39.5,-0.193877551,-0.21,24,-0.25,0.2,0,-1,-1,0,-1,-1,132,-0.0959,0.0076,161.1886841,0.021,0.1194,1791.5,-0.0486,-0.0053,286895.9283,-0.0137,0.0698,146,-0.1152,-0.1152,9.428571429,1.7444,5.5756
202106,11426,"bellerose, ny",*,719000,0.1079,0.091,40,0.0256,-0.1667,31,-0.261904762,,28,1.3333,0.75,0,,,12,0,2,14,0.1667,-0.44,0,,-1,0,,-1,680154.6069,0.0573,0.1199,54,0.0588,-0.2603,0.35,0.0423,-0.1708
202106,92586,"menifee, ca",*,340000,0.0149,,36,-0.027,-0.5068,29.5,-0.180555556,-0.438095238,52,0.0833,0.3,0,,,8,0,-0.7143,86,0.1316,0.1622,241.9222347,0.0868,0.1986,1393,-0.0446,0.0011,356086.7665,0.0068,0.2252,122,0.0796,-0.1701,2.388888889,0.3348,1.3752
202106,75495,"van alstyne, tx",,480055,-0.0323,0.2896,34,0.7,0.2143,31.5,0.26,-0.55,40,1,2.3333,8,,,4,,-0.5,47,0.5161,0.3056,199.0825688,0.0437,0.352,2497.5,-0.1426,-0.0525,511252.0472,-0.0059,0.2299,81,0.5882,0.2656,1.382352941,-0.1676,0.0966
202106,10704,"yonkers, ny",,220000,0.0233,-0.0222,73,0.0282,-0.0641,80.5,0.018987342,0.038709677,24,0.2,-0.25,0,,,4,-0.5,-0.5,31,0,-0.1143,208.4405458,0.0063,-0.1062,925,0.0278,-0.1071,311737.0777,0.0299,-0.0784,104,0.0196,-0.0796,0.424657534,-0.012,-0.0241
202106,90034,"los angeles, ca",,1374500,-0.0618,-0.065,50,0.0204,0.3158,44,-0.38028169,-0.568627451,28,0,0.4,0,,,8,1,0,44,0.1892,0.76,777.7777778,-0.0529,-0.0859,1712,-0.0593,-0.0217,1527577.11,-0.1358,-0.1802,94,0.093,0.4921,0.88,0.1249,0.2221
202106,60041,"ingleside, il",,287950,0.0288,0.1877,17,0.3077,-0.4848,19,0,-0.666666667,20,-0.1667,0.25,0,,,4,0,-0.6667,29,0,-0.1471,144.5050048,-0.0164,0.1476,1888,-0.0268,-0.0462,499712.2004,-0.1723,0.1881,46,0.0952,-0.3134,1.705882353,-0.5249,0.6756
202106,27330,"sanford, nc",,330500,0.6051,0.2483,35,0.2069,-0.4615,25,1.272727273,-0.645390071,48,-0.1429,0.7143,4,,,4,0,-0.75,63,-0.2222,-0.1,138.5796419,-0.0487,0.2134,2183,0.2474,-0.0574,336545.1182,0.2714,0.0778,98,-0.1091,-0.2741,1.8,-0.9931,0.7231
202106,48827,"eaton rapids, mi",,169500,-0.1074,-0.0309,14,0.4,-0.3913,26,-0.315789474,-0.373493976,20,0,0.6667,0,,,0,-1,,36,0.2414,0.2,129.2561869,0.3851,0.2272,1370,-0.1667,-0.2189,183624.881,-0.0293,-0.1801,50,0.2821,-0.0566,2.571428571,-0.3286,1.2671
202106,15501,"somerset, pa",*,199900,-0.0476,,29,-0.0938,,55,-0.303797468,,16,0,-0.2,0,,,0,,-1,29,0.2083,0.9333,73.60636267,0.062,-0.0051,2020,0.0972,0.01,338095.3125,-0.0314,0.8434,58,0.0357,-0.463,1,0.25,0.8387
202106,48124,"dearborn, mi",*,217450,0.0114,,46,0.3939,-0.2069,13.5,0.5,-0.181818182,68,0.1333,0.1333,0,,,8,0,-0.6,10,0.6667,-0.2308,162.3080116,0.0589,0.2226,1394,-0.0299,0.1165,256954.9812,-0.0278,0.1819,56,0.4359,-0.2113,0.217391304,0.0356,-0.0067
202106,45750,"marietta, oh",,254900,0.0861,0.2498,26,-0.1613,-0.48,76,0,0.235772358,16,0,-0.2,0,,,0,-1,-1,30,-0.0909,-0.0909,100.2673797,0.0319,0.0163,2519,0.1534,0.2087,358749.3369,0.1091,0.3539,56,-0.125,-0.3253,1.153846154,0.0893,0.4938
202106,11579,"sea cliff, ny",*,987000,0.128,0.0979,20,0.25,,30.5,-0.336956522,-0.718894009,16,1,3,0,,,4,,,0,-1,-1,0,,,0,,,1126351.833,0.0463,-0.0488,20,0.1765,-0.4737,0,-0.0625,-0.4074
202106,11520,"freeport, ny",*,499000,0,0.1605,98,0.1011,-0.4096,35.5,-0.260416667,,60,0.3636,0.3636,4,,0,16,0.3333,0,37,0.0882,-0.7758,0,,,0,,,525042.6775,0.0039,0.2,135,0.0976,-0.5921,0.37755102,-0.0045,-0.6164
202106,83687,"nampa, id",*,482407.5,0.072,,77,0.5714,-0.3125,20,-0.259259259,-0.636363636,96,0.0435,0.8462,8,1,-0.5,24,5,-0.25,346,0.0206,0.3308,257.7585401,0.0667,0.541,1992,0.0551,-0.0163,519739.4523,0.0808,0.3789,423,0.0902,0.1371,4.493506494,-2.4249,2.1721
202106,30052,"loganville, ga",,354500,0.0426,0.108,152,0.1095,-0.6522,29,-0.064516129,-0.395833333,216,0.0385,-0.0526,8,-0.3333,-0.8182,32,1,-0.6667,384,0.0696,-0.1812,133.5488015,0.0265,0.2319,2200,-0.0187,-0.1808,403794.0535,0.0256,0.1023,536,0.0806,-0.4084,2.526315789,-0.0941,1.4531
202106,30339,"atlanta, ga",*,557338,0.034,,107,0.049,,37,0.057142857,,88,0.2941,-0.3889,8,-0.3333,-0.5,20,0.25,-0.7059,146,-0.1043,-0.0331,203.8966923,-0.0373,0.0412,2304.5,0.087,0.144,690090.5958,0.0526,0.1202,253,-0.0453,-0.3947,1.364485981,-0.2336,0.7989
202106,52245,"iowa city, ia",,332400,0.0231,0.1874,141,-0.0724,-0.2806,46,-0.08,-0.070707071,64,0,0.0667,0,,,8,-0.3333,-0.8333,63,0.0161,0.6154,161.5173192,0.0021,0.1235,1997,0.0795,0.0355,379490.3235,0.0105,0.2307,204,-0.0467,-0.1319,0.446808511,0.0389,0.2478
202106,20747,"district heights, md",*,349950,0.0768,,23,0.0455,-0.2069,24.5,-0.3875,-0.436781609,28,0.1667,0,0,,-1,4,-0.6667,-0.5,67,0.0308,1.68,203.3366534,-0.0993,0.0768,1294,0.0783,0.0427,347736.7835,0.107,0.339,90,0.0345,0.6667,2.913043478,-0.0415,2.051
202106,28208,"charlotte, nc",,334500,-0.1312,0.2743,45,0.3636,-0.25,26.5,-0.086206897,-0.464646465,40,0.4286,0.4286,8,,1,16,0,-0.2,122,-0.0615,0.1731,232.8959958,-0.0785,0.2003,1376,-0.1389,0.0377,358428.8744,-0.0725,0.2369,167,0.0245,0.0183,2.711111111,-1.2283,0.9778
202106,78076,"zapata, tx",,125000,-0.1554,-0.1608,17,-0.0556,-0.0556,195.5,0.237341772,-0.175105485,0,,,0,,,0,,,0,,,92.91061167,0.0281,0.0241,1790,-0.0033,-0.0186,178154.2484,-0.0067,0.0285,17,-0.0556,-0.0556,0,0,0
202106,8080,"sewell, nj",*,322500,-0.0077,0.1221,57,-0.05,,36.5,0.825,-0.304761905,60,-0.2105,0.1538,0,-1,,8,-0.5,-0.5,152,0.1875,8.5,152.7655648,-0.0231,0.2072,1943,0.0794,-0.0419,353868.6395,0.0148,0.2269,209,0.1117,1.09,2.666666667,0.5333,2.4762
202106,33309,"fort lauderdale, fl",*,282950,0.3347,,60,0.0526,,31.5,-0.073529412,,56,0.4,0,4,0,0,8,-0.3333,-0.7778,123,-0.1338,0.1942,220.3415698,0.1391,0.2533,1102,0.0377,-0.0541,283861.364,0.1432,0.1725,183,-0.0804,-0.2767,2.05,-0.4412,1.3633
202106,24504,"lynchburg, va",,285000,0.7925,1.0007,16,0.4545,-0.1579,23,-0.452380952,-0.77,16,0.3333,1,0,,,4,0,0,29,0.1154,0.1154,127.6253548,0.0612,0.4526,1820.5,0.0554,0.1339,327411.5079,0.381,0.5764,45,0.2162,0,1.8125,-0.5511,0.4441
202106,34990,"palm city, fl",*,598394,0.2734,,109,0.0792,-0.7046,35,-0.285714286,,80,0,-0.1304,0,,,32,0.1429,-0.6,153,-0.0893,-0.1862,239.5562158,0.1303,0.3566,2447,0.0183,0.088,798621.0265,0.2085,0.4168,262,-0.026,-0.5296,1.403669725,-0.2597,0.8942
202106,4730,"houlton, me",*,129900,0.3055,,37,-0.0263,,64,-0.438596491,-0.726495726,12,0,0.5,0,,,4,,0,10,0.25,4,68.63863743,0.0577,0.0635,1681,0,0.2059,172654.5385,0.0919,0.5292,47,0.0217,-0.1296,0.27027027,0.0597,0.2318
